usage_id,customer_id,year_month,data_gb,call_min,billing_amount,service_count,app_login_count
U00557,C047,2024-05,5.51,83,29471,1,11
U00558,C047,2024-06,6.97,254,28276,1,10
U00559,C047,2024-07,5.91,202,31079,2,9
U00560,C047,2024-08,7.54,84,34224,1,8
U00561,C047,2024-09,5.7,188,26450,1,7
U00562,C047,2024-10,6.05,145,31141,1,9
U00563,C047,2024-11,9.01,77,32505,2,5
U00564,C047,2024-12,8.59,140,27911,0,6
U00565,C048,2024-01,17.16,169,48041,0,5
U00566,C048,2024-02,15.2,184,51433,2,16
U00567,C048,2024-03,19.67,261,52579,3,11
U00568,C048,2024-04,18.1,233,53735,4,13
U00569,C048,2024-05,17.5,203,44803,3,11
U00570,C048,2024-06,19.26,265,53424,1,1
U00571,C048,2024-07,22.1,352,47646,2,12
U00572,C048,2024-08,7.9,99,51734,2,11
U00573,C048,2024-09,14.86,193,45224,2,19
U00574,C048,2024-10,13.41,166,52942,4,13
U00575,C048,2024-11,12.6,218,51389,2,8
U00576,C048,2024-12,16.49,180,52575,2,7
U00577,C049,2024-01,6.31,169,29895,1,9
U00578,C049,2024-02,4.05,105,36555,0,6
U00579,C049,2024-03,6.48,185,32523,1,8
U00580,C049,2024-04,3.39,206,26690,1,10
U00581,C049,2024-05,2.38,61,32929,0,5
U00582,C049,2024-06,5.76,48,23291,3,9
U00583,C049,2024-07,7.86,124,27651,1,0
U00584,C049,2024-08,5.27,219,26961,2,2
U00585,C049,2024-09,7.71,195,29141,0,6
U00586,C049,2024-10,3.67,163,31247,0,7
U00587,C049,2024-11,4.17,221,31801,1,9
U00588,C049,2024-12,6.48,196,29246,1,9
U00589,C050,2024-01,7.83,94,28331,1,1
U00590,C050,2024-02,6.2,122,34131,0,3
U00591,C050,2024-03,4.46,172,29702,1,9
U00592,C050,2024-04,8.2,187,27817,0,5
U00593,C050,2024-05,6.94,175,25208,0,3
U00594,C050,2024-06,5.91,136,30787,1,3
U00595,C050,2024-07,6.21,187,29393,3,12
U00596,C050,2024-08,6.41,157,31030,0,8
U00597,C050,2024-09,4.44,175,27694,3,2
U00598,C050,2024-10,5.67,218,31895,1,4
U00599,C050,2024-11,8.09,209,28108,1,13
U00600,C050,2024-12,6.16,74,34748,0,9
U00601,C051,2024-01,18.95,273,57163,3,20
U00602,C051,2024-02,16.89,199,49798,3,12
U00603,C051,2024-03,24.69,204,43299,3,7
U00604,C051,2024-04,15.19,267,50889,1,9
U00605,C051,2024-05,24.49,280,41881,2,16
U00606,C051,2024-06,12.49,231,54534,1,10
U00607,C051,2024-07,21.83,289,45427,0,14
U00608,C051,2024-08,18.03,232,53171,3,10
U00609,C051,2024-09,24.09,197,55930,2,15
U00610,C051,2024-10,21.32,206,37034,3,15
U00611,C051,2024-11,9.18,316,47571,1,10
U00612,C051,2024-12,12.02,165,45919,1,9
U00613,C052,2024-01,14.26,48,46486,1,11
U00614,C052,2024-02,13.27,202,44740,2,16
U00615,C052,2024-03,14.47,138,47701,2,4
U00616,C052,2024-04,9.96,212,45571,3,3
U00617,C052,2024-05,21.55,237,53311,4,8
U00618,C052,2024-06,15.83,154,52614,2,7
U00619,C052,2024-07,18.32,285,55563,1,17
U00620,C052,2024-08,15.45,187,44947,3,8
U00621,C052,2024-09,21.79,296,51884,1,4
U00622,C052,2024-10,14.39,204,45059,2,7
U00623,C052,2024-11,15.84,307,50987,1,7
U00624,C052,2024-12,12.6,87,50761,3,12
U00625,C053,2024-01,11.69,228,46552,3,7
U00626,C053,2024-02,14.67,182,50313,2,5
U00627,C053,2024-03,15.24,363,56891,2,8
U00628,C053,2024-04,15.07,158,49977,2,2
U00629,C053,2024-05,15.57,196,42705,3,12
U00630,C053,2024-06,18.35,161,48537,1,8
U00631,C053,2024-07,14.25,164,46074,3,2
U00632,C053,2024-08,10.14,353,49677,2,2
U00633,C053,2024-09,11.78,277,46066,3,14
U00634,C053,2024-10,18.16,263,43553,3,12
U00635,C053,2024-11,13.92,154,48227,2,14
U00636,C053,2024-12,7.93,164,46692,2,12
U00637,C054,2024-01,65.76,342,84517,3,14
U00638,C054,2024-02,79.56,188,97336,6,20
U00639,C054,2024-03,47.46,246,91302,6,14
U00640,C054,2024-04,33.51,265,85990,6,22
U00641,C054,2024-05,52.8,324,89495,0,16
U00642,C054,2024-06,56.82,261,92512,7,12
U00643,C054,2024-07,46.1,326,83791,5,21
U00644,C054,2024-08,77.08,319,74757,4,20
U00645,C054,2024-09,67.03,326,70772,1,13
U00646,C054,2024-10,56.11,457,78967,4,14
U00647,C054,2024-11,47.8,295,90260,6,11
U00648,C054,2024-12,63.77,450,86838,1,8
U00649,C055,2024-01,20.3,251,52412,3,0
U00650,C055,2024-02,16.13,184,57439,1,8
U00651,C055,2024-03,21.97,183,45825,4,14
U00652,C055,2024-04,17.59,257,53442,3,9
U00653,C055,2024-05,17.91,210,51604,2,11
U00654,C055,2024-06,19.64,205,47330,3,8
U00655,C055,2024-07,14.63,229,53409,4,6
U00656,C055,2024-08,13.7,165,47089,0,14
U00657,C055,2024-09,14.45,198,54976,0,8
U00658,C055,2024-10,20.83,232,48638,2,16
U00659,C055,2024-11,10.45,320,51961,2,15
U00660,C055,2024-12,14.03,253,55757,2,6
U00661,C056,2024-01,13.54,110,57285,1,8
U00662,C056,2024-02,13.27,147,61191,2,12
U00663,C056,2024-03,12.26,285,47165,2,11
U00664,C056,2024-04,18.39,123,52713,2,14
U00665,C056,2024-05,11.94,141,52577,2,10
U00666,C056,2024-06,21.86,174,54338,2,12
U00667,C056,2024-07,20.17,139,55976,2,11
U00668,C056,2024-08,12.98,186,45956,2,7
U00669,C056,2024-09,17.63,239,53302,1,10
U00670,C056,2024-10,14.92,168,50335,1,9
U00671,C056,2024-11,15.33,111,46900,3,6
U00672,C056,2024-12,13.13,181,50271,1,4
U00673,C057,2024-01,15.96,257,44710,2,8
U00674,C057,2024-02,20.24,151,53592,2,16
U00675,C057,2024-03,11.3,164,50385,2,7
U00676,C057,2024-04,19.49,212,54536,1,9
U00677,C057,2024-05,11.18,136,41953,3,11
U00678,C057,2024-06,14.72,142,47081,3,12
U00679,C057,2024-07,20.71,278,53584,0,8
U00680,C057,2024-08,11.75,216,50329,3,7
U00681,C057,2024-09,17.45,240,44201,2,8
U00682,C057,2024-10,19.73,211,46510,1,11
U00683,C057,2024-11,15.26,98,51054,2,8
U00684,C057,2024-12,15.28,136,47544,1,3
U00685,C058,2024-01,6.31,92,30031,1,4
U00686,C058,2024-02,4.35,203,31969,1,1
U00687,C058,2024-03,2.41,147,39884,0,10
U00688,C058,2024-04,5.69,169,25598,2,6
U00689,C058,2024-05,5.05,153,36237,2,6
U00690,C058,2024-06,3.95,138,32246,3,5
U00691,C058,2024-07,4.18,224,34600,0,7
U00692,C058,2024-08,4.32,88,34609,0,3
U00693,C058,2024-09,2.23,25,35146,1,0
U00694,C058,2024-10,0.1,0,32915,1,3
U00695,C058,2024-11,0.1,46,24817,2,4
U00696,C058,2024-12,0.26,0,30890,0,0
U00697,C059,2024-01,13.19,123,54244,2,15
U00698,C059,2024-02,16.12,189,48945,1,4
U00699,C059,2024-03,12.74,142,48623,4,9
U00700,C059,2024-04,19.46,174,51397,3,9
U00701,C059,2024-05,14.9,238,47825,4,5
U00702,C059,2024-06,15.53,227,51504,3,7
U00703,C059,2024-07,12.05,201,44713,2,14
U00704,C059,2024-08,14.24,164,55680,2,8
U00705,C059,2024-09,11.71,170,49143,2,7
U00706,C059,2024-10,10.62,144,51202,2,4
U00707,C059,2024-11,5.18,0,43539,3,4
U00708,C059,2024-12,0.1,0,52317,2,0
U00709,C060,2024-01,4.45,83,30971,1,5
U00710,C060,2024-02,7.89,90,28432,0,3
U00711,C060,2024-03,1.77,75,32780,0,4
U00712,C060,2024-04,4.56,79,28406,1,4
U00713,C060,2024-05,8.07,132,29945,0,7
U00714,C060,2024-06,3.79,109,22548,0,5
U00715,C060,2024-07,8.21,94,25845,1,2
U00716,C060,2024-08,3.76,56,25894,0,5
U00717,C060,2024-09,0.71,157,33406,2,4
U00718,C060,2024-10,0.1,15,34010,2,7
U00719,C060,2024-11,0.1,31,28065,2,0
U00720,C060,2024-12,0.94,0,28130,2,0
U00721,C061,2024-01,17.83,162,52476,1,8
U00722,C061,2024-02,15.87,172,52858,2,11
U00723,C061,2024-03,17.94,188,46312,1,14
U00724,C061,2024-04,15.2,246,54271,2,14
U00725,C061,2024-05,13.08,219,53832,3,13
U00726,C061,2024-06,15.9,186,40433,1,12
U00727,C061,2024-07,11.18,105,46318,1,7
U00728,C061,2024-08,14.54,146,46409,2,0
U00729,C061,2024-09,9.31,213,49596,2,15
U00730,C061,2024-10,11.67,194,51461,3,10
U00731,C061,2024-11,5.22,281,46933,1,9
U00732,C061,2024-12,7.78,126,58986,1,6
U00733,C062,2024-01,54.19,392,75680,2,14
U00734,C062,2024-02,45.3,222,80838,7,14
U00735,C062,2024-03,44.03,298,85950,0,20
U00736,C062,2024-04,44.66,244,84189,4,12
U00737,C062,2024-05,63.35,307,87346,2,16
U00738,C062,2024-06,63.21,148,88401,4,19
U00739,C062,2024-07,53.1,287,91863,3,15
U00740,C062,2024-08,60.61,402,84049,4,13
U00741,C062,2024-09,40.93,269,86606,3,12
U00742,C062,2024-10,64.4,254,94481,3,3
U00743,C062,2024-11,59.43,281,66195,3,18
U00744,C062,2024-12,64.51,283,81289,4,13
U00745,C063,2024-01,3.39,168,54193,1,15
U00746,C063,2024-02,14.47,213,46703,2,11
U00747,C063,2024-03,21.11,121,43281,1,8
U00748,C063,2024-04,13.65,171,45248,2,6
U00749,C063,2024-05,11.62,204,41339,1,7
U00750,C063,2024-06,7.8,182,41446,3,12
U00751,C063,2024-07,11.19,224,50621,1,12
U00752,C063,2024-08,15.18,151,55181,4,12
U00753,C063,2024-09,13.92,212,52423,2,17
U00754,C063,2024-10,17.86,172,49535,2,10
U00755,C063,2024-11,19.01,247,41310,1,9
U00756,C063,2024-12,16.58,202,47368,2,6
U00757,C064,2024-01,20.16,167,50858,2,9
U00758,C064,2024-02,12.47,256,51805,3,12
U00759,C064,2024-03,21.52,73,44771,2,9
U00760,C064,2024-04,23.93,316,45122,2,8
U00761,C064,2024-05,14.37,208,48778,1,6
U00762,C064,2024-06,24.41,148,46320,2,18
U00763,C064,2024-07,11.2,92,53238,2,8
U00764,C064,2024-08,5.99,134,49828,3,5
U00765,C064,2024-09,0.1,0,49757,0,12
U00766,C064,2024-10,6.27,87,54091,2,0
U00767,C064,2024-11,0.1,2,52856,2,1
U00768,C064,2024-12,0.67,12,46435,3,0
U00769,C065,2024-01,80.55,325,89065,2,10
U00770,C065,2024-02,40.08,322,76482,4,16
U00771,C065,2024-03,60.3,207,82165,2,11
U00772,C065,2024-04,19.94,149,85307,3,11
U00773,C065,2024-05,67.49,157,82544,4,9
U00774,C065,2024-06,41.22,263,85012,7,10
U00775,C065,2024-07,66.48,361,90264,4,12
U00776,C065,2024-08,70.4,236,93692,4,13
U00777,C065,2024-09,62.21,382,82182,6,6
U00778,C065,2024-10,63.4,224,90753,0,1
U00779,C065,2024-11,63.71,337,79698,6,20
U00780,C065,2024-12,37.36,181,87022,5,12
U00781,C066,2024-01,41.74,357,84148,2,22
U00782,C066,2024-02,60.51,391,84233,4,17
U00783,C066,2024-03,66.87,193,86412,5,18
U00784,C066,2024-04,54.59,252,86498,3,19
U00785,C066,2024-05,54.07,305,78903,6,18
U00786,C066,2024-06,39.61,356,89618,3,20
U00787,C066,2024-07,45.28,352,94433,5,19
U00788,C066,2024-08,60.82,251,79935,0,25
U00789,C066,2024-09,51.16,184,81202,1,16
U00790,C066,2024-10,58.78,337,92921,8,13
U00791,C066,2024-11,31.08,334,83474,3,11
U00792,C066,2024-12,51.94,337,85461,4,17
U00793,C067,2024-01,21.77,198,45735,2,12
U00794,C067,2024-02,17.45,303,49750,1,8
U00795,C067,2024-03,18.94,260,48059,2,15
U00796,C067,2024-04,18.7,255,45840,3,9
U00797,C067,2024-05,20.03,245,47381,2,6
U00798,C067,2024-06,26.04,280,51605,1,12
U00799,C067,2024-07,15.27,330,51943,3,12
U00800,C067,2024-08,9.8,182,48930,3,10
U00801,C067,2024-09,19.41,148,50986,3,10
U00802,C067,2024-10,28.22,306,48872,0,10
U00803,C067,2024-11,26.01,205,44248,4,8
U00804,C067,2024-12,25.54,280,46844,3,13
U00805,C068,2024-01,67.38,286,75337,2,9
U00806,C068,2024-02,35.58,252,85310,5,7
U00807,C068,2024-03,67.82,333,79329,6,14
U00808,C068,2024-04,89.02,211,84045,3,11
U00809,C068,2024-05,17.28,236,85516,2,15
U00810,C068,2024-06,64.4,277,77019,3,13
U00811,C068,2024-07,18.11,218,87230,2,17
U00812,C068,2024-08,16.44,167,86273,3,3
U00813,C068,2024-09,36.64,110,78633,6,4
U00814,C068,2024-10,0.1,0,86621,4,0
U00815,C068,2024-11,5.51,35,87100,2,7
U00816,C068,2024-12,25.19,0,80229,2,3
U00817,C069,2024-01,6.1,170,26606,2,11
U00818,C069,2024-02,7.34,166,23777,1,5
U00819,C069,2024-03,7.01,113,26111,1,11
U00820,C069,2024-04,6.12,52,34853,0,6
U00821,C069,2024-05,9.57,233,25923,2,8
U00822,C069,2024-06,3.47,151,33843,1,11
U00823,C069,2024-07,8.4,111,31405,1,7
U00824,C069,2024-08,4.69,114,22940,1,3
U00825,C069,2024-09,7.94,117,30515,2,5
U00826,C069,2024-10,5.97,188,32533,0,8
U00827,C069,2024-11,9.29,252,34729,2,7
U00828,C069,2024-12,5.93,208,28504,3,4
U00829,C070,2024-01,9.27,148,50635,3,8
U00830,C070,2024-02,14.85,240,51816,2,7
U00831,C070,2024-03,13.9,176,50711,2,2
U00832,C070,2024-04,14.71,156,48540,3,10
U00833,C070,2024-05,6.41,233,46086,1,5
U00834,C070,2024-06,17.56,179,52320,1,14
U00835,C070,2024-07,23.51,229,45226,1,11
U00836,C070,2024-08,14.89,205,46531,1,7
U00837,C070,2024-09,9.87,208,43373,3,6
U00838,C070,2024-10,17.21,300,52391,2,3
U00839,C070,2024-11,16.47,309,53727,2,5
U00840,C070,2024-12,14.62,198,54816,3,12
U00841,C071,2024-01,66.89,271,86202,4,15
U00842,C071,2024-02,38.4,263,90881,4,14
U00843,C071,2024-03,44.06,398,87678,2,17
U00844,C071,2024-04,68.67,247,90726,6,18
U00845,C071,2024-05,33.84,210,94311,5,19
U00846,C071,2024-06,67.54,321,83603,6,14
U00847,C071,2024-07,47.64,162,85440,8,23
U00848,C071,2024-08,40.25,105,89452,3,7
U00849,C071,2024-09,0.1,3,77506,6,0
U00850,C071,2024-10,1.99,8,97879,2,0
U00851,C071,2024-11,0.1,0,80166,5,1
U00852,C071,2024-12,8.4,0,98829,5,0
U00853,C072,2024-01,77.27,360,89903,9,12
U00854,C072,2024-02,74.18,296,86432,5,6
U00855,C072,2024-03,57.88,285,88668,8,17
U00856,C072,2024-04,55.02,173,91255,7,23
U00857,C072,2024-05,52.21,219,80266,4,9
U00858,C072,2024-06,72.65,312,89759,3,15
U00859,C072,2024-07,34.14,248,83790,4,16
U00860,C072,2024-08,38.07,227,88439,4,16
U00861,C072,2024-09,58.75,424,78082,3,14
U00862,C072,2024-10,59.39,266,79007,7,12
U00863,C072,2024-11,56.89,300,94838,6,1
U00864,C072,2024-12,24.63,345,86474,3,13
U00865,C073,2024-01,3.41,95,31207,1,9
U00866,C073,2024-02,2.58,133,26896,0,5
U00867,C073,2024-03,6.16,142,32803,0,6
U00868,C073,2024-04,8.21,148,32020,1,5
U00869,C073,2024-05,6.28,115,34652,2,9
U00870,C073,2024-06,6.29,189,30135,2,5
U00871,C073,2024-07,6.87,173,34633,1,5
U00872,C073,2024-08,9.05,171,19562,0,9
U00873,C073,2024-09,5.04,95,32282,2,5
U00874,C073,2024-10,3.98,155,30889,1,9
U00875,C073,2024-11,4.16,165,26190,2,0
U00876,C073,2024-12,4.83,103,29156,0,3
U00877,C074,2024-01,3.95,64,32835,1,7
U00878,C074,2024-02,5.95,107,27895,1,7
U00879,C074,2024-03,4.76,157,36887,1,5
U00880,C074,2024-04,6.57,204,28405,2,5
U00881,C074,2024-05,3.22,141,30194,1,8
U00882,C074,2024-06,3.3,141,16384,1,8
U00883,C074,2024-07,7.67,163,34013,2,4
U00884,C074,2024-08,6.15,220,28397,1,2
U00885,C074,2024-09,3.78,131,31652,2,6
U00886,C074,2024-10,4.15,119,24427,1,13
U00887,C074,2024-11,4.37,42,28399,0,0
U00888,C074,2024-12,2.43,79,34268,0,10
U00889,C075,2024-01,11.38,200,50996,3,8
U00890,C075,2024-02,16.33,228,55707,2,14
U00891,C075,2024-03,13.67,230,51471,2,14
U00892,C075,2024-04,22.49,266,51536,1,13
U00893,C075,2024-05,14.13,287,46866,1,10
U00894,C075,2024-06,12.23,197,50851,2,8
U00895,C075,2024-07,18.04,189,52790,2,15
U00896,C075,2024-08,22.65,217,49997,2,5
U00897,C075,2024-09,14.35,175,47531,2,4
U00898,C075,2024-10,18.6,188,49914,2,12
U00899,C075,2024-11,24.95,92,45342,1,13
U00900,C075,2024-12,15.54,233,50910,3,16
U00901,C076,2024-01,40.83,357,92428,7,15
U00902,C076,2024-02,73.06,382,78701,8,18
U00903,C076,2024-03,49.96,272,84240,4,13
U00904,C076,2024-04,76.97,373,71631,2,14
U00905,C076,2024-05,65.7,232,88087,0,15
U00906,C076,2024-06,40.73,344,88880,4,10
U00907,C076,2024-07,74.87,252,91649,3,20
U00908,C076,2024-08,79.05,245,86128,4,18
U00909,C076,2024-09,56.27,391,83394,5,8
U00910,C076,2024-10,53.47,431,81834,4,13
U00911,C076,2024-11,70.79,376,75709,1,11
U00912,C076,2024-12,43.46,244,90923,3,19
U00913,C077,2024-01,7.33,288,32413,2,1
U00914,C077,2024-02,8.67,85,36689,0,9
U00915,C077,2024-03,6.82,239,29173,1,9
U00916,C077,2024-04,5.98,109,24811,1,6
U00917,C077,2024-05,9.75,155,31018,0,6
U00918,C077,2024-06,5.79,186,26414,1,8
U00919,C077,2024-07,1.8,211,31286,0,8
U00920,C077,2024-08,9.57,123,33949,2,10
U00921,C077,2024-09,8.36,137,28012,2,5
U00922,C077,2024-10,9.04,187,26372,0,5
U00923,C077,2024-11,5.22,171,23708,1,6
U00924,C077,2024-12,9.05,216,19107,0,8
U00925,C078,2024-01,14.94,309,50591,1,11
U00926,C078,2024-02,11.52,145,52280,2,11
U00927,C078,2024-03,10.63,179,51014,2,14
U00928,C078,2024-04,16.67,190,47494,1,10
U00929,C078,2024-05,14.58,320,49934,2,10
U00930,C078,2024-06,11.23,264,46089,3,11
U00931,C078,2024-07,14.27,260,50600,2,14
U00932,C078,2024-08,16.83,275,52176,4,14
U00933,C078,2024-09,10.36,85,50699,4,8
U00934,C078,2024-10,20.29,320,47167,2,9
U00935,C078,2024-11,9.91,190,49093,1,5
U00936,C078,2024-12,17.19,208,42459,3,12
U00937,C079,2024-01,19.61,208,47228,1,8
U00938,C079,2024-02,15.88,144,55661,2,9
U00939,C079,2024-03,12.29,224,46095,3,16
U00940,C079,2024-04,17.9,237,49039,4,10
U00941,C079,2024-05,11.1,192,52137,2,5
U00942,C079,2024-06,15.61,234,52575,1,14
U00943,C079,2024-07,24.11,121,41026,3,11
U00944,C079,2024-08,11.44,361,45734,3,5
U00945,C079,2024-09,24.57,238,48825,4,9
U00946,C079,2024-10,18.12,313,47870,1,12
U00947,C079,2024-11,22.26,239,52481,2,15
U00948,C079,2024-12,20.48,204,53602,3,8
U00949,C080,2024-01,18.08,248,50575,2,12
U00950,C080,2024-02,20.28,160,50503,1,13
U00951,C080,2024-03,22.28,167,43006,2,6
U00952,C080,2024-04,4.41,163,45710,4,16
U00953,C080,2024-05,14.6,194,51864,1,9
U00954,C080,2024-06,16.75,107,52131,1,4
U00955,C080,2024-07,16.18,148,44075,2,8
U00956,C080,2024-08,15.55,203,45545,2,8
U00957,C080,2024-09,9.22,91,49366,1,12
U00958,C080,2024-10,21.41,253,36951,3,13
U00959,C080,2024-11,10.93,210,48503,4,9
U00960,C080,2024-12,14.26,227,49889,2,9
U00961,C081,2024-01,18.02,202,47582,1,14
U00962,C081,2024-02,17.68,264,46298,3,11
U00963,C081,2024-03,17.53,242,52190,3,6
U00964,C081,2024-04,16.01,356,42679,2,8
U00965,C081,2024-05,11.23,241,46965,3,9
U00966,C081,2024-06,20.53,254,49684,2,12
U00967,C081,2024-07,17.32,199,52418,3,10
U00968,C081,2024-08,10.46,310,45259,1,17
U00969,C081,2024-09,17.22,198,43581,1,13
U00970,C081,2024-10,19.58,220,46714,3,12
U00971,C081,2024-11,15.32,138,46638,4,10
U00972,C081,2024-12,14.23,223,53797,1,13
U00973,C082,2024-01,24.42,286,49906,1,12
U00974,C082,2024-02,21.26,182,55791,3,11
U00975,C082,2024-03,14.8,93,45025,3,9
U00976,C082,2024-04,21.08,378,50060,1,14
U00977,C082,2024-05,19.66,249,51327,2,16
U00978,C082,2024-06,21.1,261,50165,2,10
U00979,C082,2024-07,15.62,310,51792,1,11
U00980,C082,2024-08,19.53,386,49503,3,13
U00981,C082,2024-09,19.34,196,53609,2,15
U00982,C082,2024-10,18.77,285,47454,1,10
U00983,C082,2024-11,13.6,216,53035,3,12
U00984,C082,2024-12,16.77,214,51501,1,17
U00985,C083,2024-01,17.72,317,51283,0,10
U00986,C083,2024-02,16.95,368,55189,1,16
U00987,C083,2024-03,12.21,285,46140,2,13
U00988,C083,2024-04,19.17,297,56283,2,6
U00989,C083,2024-05,19.27,222,55600,1,10
U00990,C083,2024-06,15.9,228,53212,5,7
U00991,C083,2024-07,20.41,270,44209,1,18
U00992,C083,2024-08,19.7,327,58344,2,12
U00993,C083,2024-09,21.23,243,46327,2,10
U00994,C083,2024-10,19.25,258,47287,2,15
U00995,C083,2024-11,12.36,217,49712,3,9
U00996,C083,2024-12,10.02,352,46669,4,14
U00997,C084,2024-01,57.48,369,84786,4,12
U00998,C084,2024-02,74.63,199,87747,3,10
U00999,C084,2024-03,63.62,351,84976,0,9
U01000,C084,2024-04,51.59,252,92037,4,6
U01001,C084,2024-05,49.75,134,95482,8,10
U01002,C084,2024-06,37.34,222,93320,4,5
U01003,C084,2024-07,47.31,244,89062,5,19
U01004,C084,2024-08,59.67,230,92275,3,18
U01005,C084,2024-09,43.25,290,80180,5,22
U01006,C084,2024-10,51.46,282,87291,5,4
U01007,C084,2024-11,48.94,168,86761,2,8
U01008,C084,2024-12,56.07,178,85510,4,19
U01009,C085,2024-01,15.69,143,53182,1,9
U01010,C085,2024-02,12.69,179,54078,3,15
U01011,C085,2024-03,18.72,192,50078,1,11
U01012,C085,2024-04,19.91,214,49081,1,5
U01013,C085,2024-05,10.12,217,46682,3,12
U01014,C085,2024-06,21.0,285,48650,1,5
U01015,C085,2024-07,17.86,241,51991,1,14
U01016,C085,2024-08,19.07,156,48512,0,15
U01017,C085,2024-09,19.27,134,56047,2,9
U01018,C085,2024-10,18.7,180,47004,2,17
U01019,C085,2024-11,16.0,227,55326,3,11
U01020,C085,2024-12,13.05,111,41667,3,6
U01021,C086,2024-01,12.67,167,43496,2,7
U01022,C086,2024-02,13.59,191,50050,3,9
U01023,C086,2024-03,14.78,156,56200,0,14
U01024,C086,2024-04,13.84,135,51508,2,13
U01025,C086,2024-05,19.86,121,45657,3,10
U01026,C086,2024-06,8.02,184,47860,2,11
U01027,C086,2024-07,11.77,246,43759,1,14
U01028,C086,2024-08,15.22,217,44741,2,4
U01029,C086,2024-09,14.28,248,56115,2,13
U01030,C086,2024-10,18.01,196,46374,1,2
U01031,C086,2024-11,16.74,281,49241,3,7
U01032,C086,2024-12,14.83,65,45402,3,8
U01033,C087,2024-01,17.18,160,56034,3,10
U01034,C087,2024-02,11.84,87,51607,3,15
U01035,C087,2024-03,15.88,182,51946,0,9
U01036,C087,2024-04,17.29,132,45365,4,3
U01037,C087,2024-05,16.04,195,50589,3,0
U01038,C087,2024-06,7.19,170,55269,1,11
U01039,C087,2024-07,19.13,198,53983,3,13
U01040,C087,2024-08,10.3,182,52065,1,4
U01041,C087,2024-09,14.9,246,51453,4,4
U01042,C087,2024-10,14.7,165,50175,3,11
U01043,C087,2024-11,11.55,127,53259,2,13
U01044,C087,2024-12,21.27,193,50468,3,5
U01045,C088,2024-01,10.29,204,51200,0,1
U01046,C088,2024-02,17.96,200,47410,2,12
U01047,C088,2024-03,22.07,68,44629,0,7
U01048,C088,2024-04,12.97,263,51810,1,10
U01049,C088,2024-05,13.8,231,45683,3,5
U01050,C088,2024-06,18.43,145,49785,1,7
U01051,C088,2024-07,12.81,268,48937,1,5
U01052,C088,2024-08,14.51,148,55552,3,14
U01053,C088,2024-09,9.13,305,54602,1,9
U01054,C088,2024-10,14.58,266,48189,2,11
U01055,C088,2024-11,14.18,286,55884,0,12
U01056,C088,2024-12,8.8,145,48961,2,3
U01057,C089,2024-01,12.95,198,42532,3,9
U01058,C089,2024-02,24.07,291,45449,2,8
U01059,C089,2024-03,12.76,197,55333,0,4
U01060,C089,2024-04,13.97,262,48086,0,9
U01061,C089,2024-05,12.13,212,51131,2,21
U01062,C089,2024-06,12.83,172,44881,2,12
U01063,C089,2024-07,17.64,109,50798,3,9
U01064,C089,2024-08,9.75,86,54334,0,1
U01065,C089,2024-09,8.3,246,49845,3,8
U01066,C089,2024-10,10.64,113,51609,1,17
U01067,C089,2024-11,14.91,278,52256,2,3
U01068,C089,2024-12,10.85,198,53997,1,8
U01069,C090,2024-01,77.99,300,92445,3,22
U01070,C090,2024-02,53.4,288,86308,1,14
U01071,C090,2024-03,28.37,378,93183,7,15
U01072,C090,2024-04,44.13,411,85519,3,14
U01073,C090,2024-05,50.16,213,88360,5,18
U01074,C090,2024-06,82.6,270,88918,4,12
U01075,C090,2024-07,43.59,369,85197,6,12
U01076,C090,2024-08,63.33,379,86628,6,7
U01077,C090,2024-09,51.07,305,80864,2,1
U01078,C090,2024-10,81.02,188,90246,6,15
U01079,C090,2024-11,50.42,207,92657,5,15
U01080,C090,2024-12,65.65,286,76075,5,23
U01081,C091,2024-01,22.53,292,55176,4,15
U01082,C091,2024-02,19.0,222,45005,2,15
U01083,C091,2024-03,18.38,323,43522,3,9
U01084,C091,2024-04,11.08,243,47262,1,10
U01085,C091,2024-05,21.66,150,46895,2,12
U01086,C091,2024-06,23.22,280,54074,3,8
U01087,C091,2024-07,14.82,341,45434,2,10
U01088,C091,2024-08,17.43,283,52693,1,12
U01089,C091,2024-09,23.88,180,46272,3,10
U01090,C091,2024-10,13.9,130,58926,1,8
U01091,C091,2024-11,13.32,153,53756,3,8
U01092,C091,2024-12,16.32,226,47071,2,13
U01093,C092,2024-01,45.92,198,77878,5,13
U01094,C092,2024-02,48.99,186,89547,5,4
U01095,C092,2024-03,27.47,214,96621,4,11
U01096,C092,2024-04,45.48,232,76349,7,18
U01097,C092,2024-05,48.31,156,78749,4,14
U01098,C092,2024-06,50.35,161,91461,4,14
U01099,C092,2024-07,55.84,312,96041,2,6
U01100,C092,2024-08,57.9,176,83214,6,14
U01101,C092,2024-09,14.84,0,86146,3,12
U01102,C092,2024-10,0.1,33,91516,5,2
U01103,C092,2024-11,0.1,49,91859,6,0
U01104,C092,2024-12,0.1,104,87024,3,3
U01105,C093,2024-01,0.41,204,29769,2,7
U01106,C093,2024-02,7.23,115,37305,1,7
U01107,C093,2024-03,3.17,52,27026,3,7
U01108,C093,2024-04,9.16,40,33205,2,11
U01109,C093,2024-05,3.35,116,24687,1,5
U01110,C093,2024-06,3.99,234,25748,1,4
U01111,C093,2024-07,6.21,96,29799,1,6
U01112,C093,2024-08,6.31,103,32411,1,7
U01113,C093,2024-09,6.19,193,35587,1,7
U01114,C093,2024-10,3.99,180,36800,2,8
